"call_id";"customer_id";"call_ts"
130036;835305707;"2019/01/07 19:29:39"
130203;808802649;"2019/01/07 19:36:28"
130377;864567250;"2019/01/07 19:44:13"
130562;912004783003;"2019/01/07 19:54:58"
190566;850377714;"2019/01/10 08:01:14"
190921;861502318;"2019/01/10 08:26:36"
191275;860470095;"2019/01/10 08:41:36"
191660;830617684;"2019/01/10 08:54:44"
191830;932004442145;"2019/01/10 08:59:47"
190867;919004626397;"2019/01/10 08:22:56"
191562;846933851;"2019/01/10 08:51:41"
191702;808703128;"2019/01/10 08:56:02"
190782;926005700345;"2019/01/10 08:15:57"
190896;818316358;"2019/01/10 08:25:10"
191021;863144317;"2019/01/10 08:31:52"
191329;927001142599;"2019/01/10 08:43:19"
190734;826726101;"2019/01/10 08:13:21"
190975;862447976;"2019/01/10 08:29:23"
191091;914002157362;"2019/01/10 08:35:10"
191384;844193748;"2019/01/10 08:45:30"
191647;833228018;"2019/01/10 08:54:21"
191009;855709127;"2019/01/10 08:31:05"
191929;805723087;"2019/01/10 09:02:45"
192191;802545962;"2019/01/10 09:09:16"
194346;910038591624;"2019/01/10 09:54:06"
191962;854314440;"2019/01/10 09:03:32"
192041;911002928032;"2019/01/10 09:05:59"
193543;859080293;"2019/01/10 09:38:26"
193421;838258184;"2019/01/10 09:36:18"
193585;932004382333;"2019/01/10 09:39:20"
194000;911012897078;"2019/01/10 09:47:40"
191924;837344670;"2019/01/10 09:02:30"
194460;926003116544;"2019/01/10 09:56:29"
193965;812311876;"2019/01/10 09:47:02"
194498;932004379172;"2019/01/10 09:57:16"
192072;847335668;"2019/01/10 09:06:42"
193853;932001172943;"2019/01/10 09:44:44"
193935;911013434293;"2019/01/10 09:46:36"
194146;910001767607;"2019/01/10 09:50:20"
194298;926001883582;"2019/01/10 09:53:02"
192235;863572426;"2019/01/10 09:10:04"
192598;912007076215;"2019/01/10 09:18:59"
192899;942000360936;"2019/01/10 09:25:35"
192530;927001798168;"2019/01/10 09:17:31"
193176;925002789210;"2019/01/10 09:31:08"
193725;856566989;"2019/01/10 09:42:03"
192280;924000765249;"2019/01/10 09:11:06"
194066;919003446276;"2019/01/10 09:49:02"
192056;831164413;"2019/01/10 09:06:24"
193508;919000984451;"2019/01/10 09:37:50"
192013;845427053;"2019/01/10 09:05:09"
192944;807846407;"2019/01/10 09:26:35"
194606;911011111059;"2019/01/10 09:58:53"
193362;942000360936;"2019/01/10 09:35:08"
194081;854204146;"2019/01/10 09:49:20"
193076;924000794660;"2019/01/10 09:29:11"
193788;854185386;"2019/01/10 09:43:35"
195633;847449469;"2019/01/10 10:18:34"
196575;839580362;"2019/01/10 10:36:10"
196615;820568426;"2019/01/10 10:37:01"
196924;860750652;"2019/01/10 10:42:41"
196544;919000804451;"2019/01/10 10:35:41"
197442;821731601;"2019/01/10 10:52:15"
195613;810272534;"2019/01/10 10:18:00"
196512;852002609;"2019/01/10 10:35:05"
197585;925000909315;"2019/01/10 10:54:57"
195020;927002272478;"2019/01/10 10:06:34"
195963;819631508;"2019/01/10 10:24:53"
195039;940000591898;"2019/01/10 10:07:04"
197230;855120630;"2019/01/10 10:48:34"
197639;921003062574;"2019/01/10 10:55:46"
197449;860750652;"2019/01/10 10:52:22"
197796;911006069379;"2019/01/10 10:58:24"
195581;910030269112;"2019/01/10 10:17:27"
195667;912003292584;"2019/01/10 10:19:16"
195012;828833558;"2019/01/10 10:06:20"
197275;910007596620;"2019/01/10 10:49:14"
195400;828120394;"2019/01/10 10:14:10"
195454;943017438277;"2019/01/10 10:15:17"
195187;919001734152;"2019/01/10 10:09:56"
195352;920004466420;"2019/01/10 10:13:13"
196307;852002609;"2019/01/10 10:31:09"
199132;927001995046;"2019/01/10 11:22:55"
197976;825980063;"2019/01/10 11:01:53"
198302;911013395965;"2019/01/10 11:07:33"
200017;921004096555;"2019/01/10 11:38:33"
198522;910011519041;"2019/01/10 11:11:45"
198956;847353802;"2019/01/10 11:19:26"
199413;925004756258;"2019/01/10 11:28:10"
200745;808896559;"2019/01/10 11:52:09"
200975;837523661;"2019/01/10 11:56:07"
198551;911000431195;"2019/01/10 11:12:17"
199471;832609655;"2019/01/10 11:29:10"
199767;920004015201;"2019/01/10 11:34:10"
198493;826632093;"2019/01/10 11:11:16"
198893;919001681320;"2019/01/10 11:18:14"
199059;860212752;"2019/01/10 11:21:24"
199686;912005228677;"2019/01/10 11:32:58"
198854;853817526;"2019/01/10 11:17:27"
198319;912002632830;"2019/01/10 11:07:55"
198760;921001826913;"2019/01/10 11:15:52"
199003;910034274084;"2019/01/10 11:20:15"
200406;806452207;"2019/01/10 11:45:40"
200586;924001651794;"2019/01/10 11:49:00"
199950;851038638;"2019/01/10 11:37:25"
197919;802442590;"2019/01/10 11:01:01"
199508;920000311356;"2019/01/10 11:29:43"
200127;843096744;"2019/01/10 11:40:43"
200398;822513487;"2019/01/10 11:45:33"
198395;926001241351;"2019/01/10 11:09:39"
199503;924002606771;"2019/01/10 11:29:36"
200425;926002750277;"2019/01/10 11:46:00"
198192;910010501222;"2019/01/10 11:05:39"
198339;808774640;"2019/01/10 11:08:22"
198880;815816491;"2019/01/10 11:17:55"
199680;921002550850;"2019/01/10 11:32:53"
200715;854279304;"2019/01/10 11:51:30"
198456;858154271;"2019/01/10 11:10:37"
198570;920000549658;"2019/01/10 11:12:27"
199756;925003898242;"2019/01/10 11:34:00"
198042;858154271;"2019/01/10 11:03:04"
202279;861488427;"2019/01/10 12:21:05"
203567;858472624;"2019/01/10 12:47:52"
202996;856877170;"2019/01/10 12:35:07"
203700;848261160;"2019/01/10 12:50:52"
203802;849976618;"2019/01/10 12:52:56"
201201;911013516388;"2019/01/10 12:00:39"
201492;858160146;"2019/01/10 12:06:03"
202266;801175951;"2019/01/10 12:20:51"
202424;844612713;"2019/01/10 12:23:50"
201189;805588902;"2019/01/10 12:00:27"
201307;808561757;"2019/01/10 12:02:41"
202293;863036356;"2019/01/10 12:21:17"
203094;925003282942;"2019/01/10 12:37:17"
203792;925006121030;"2019/01/10 12:52:43"
204055;839958584;"2019/01/10 12:58:30"
202749;925005926330;"2019/01/10 12:30:14"
203087;943016925480;"2019/01/10 12:37:09"
201431;942001121741;"2019/01/10 12:04:58"
204010;822779468;"2019/01/10 12:57:42"
204068;804448520;"2019/01/10 12:58:48"
201764;940005523482;"2019/01/10 12:11:31"
202166;856989751;"2019/01/10 12:19:03"
202323;855118808;"2019/01/10 12:21:47"
201248;911013668171;"2019/01/10 12:01:38"
202474;943017009003;"2019/01/10 12:25:01"
202784;861488427;"2019/01/10 12:31:00"
203430;824435960;"2019/01/10 12:44:38"
201414;856678305;"2019/01/10 12:04:36"
202761;925001007432;"2019/01/10 12:30:32"
203590;921002649769;"2019/01/10 12:48:22"
201460;925004501266;"2019/01/10 12:05:24"
203368;910024973950;"2019/01/10 12:43:14"
202691;824681829;"2019/01/10 12:29:17"
203084;910035152230;"2019/01/10 12:37:06"
203925;862795283;"2019/01/10 12:56:01"
203955;942001807208;"2019/01/10 12:56:47"
204169;920004375308;"2019/01/10 13:01:05"
206141;857541296;"2019/01/10 13:53:33"
206333;925007413303;"2019/01/10 13:58:59"
204536;816037758;"2019/01/10 13:10:28"
204634;865028302;"2019/01/10 13:13:09"
207433;863548475;"2019/01/10 14:27:13"
207586;836854695;"2019/01/10 14:30:32"
207856;803731884;"2019/01/10 14:36:29"
208866;864532791;"2019/01/10 14:59:27"
208020;844174177;"2019/01/10 14:40:25"
208396;851458117;"2019/01/10 14:49:13"
207583;863981932;"2019/01/10 14:30:30"
208428;911008323402;"2019/01/10 14:49:58"
207610;910011308831;"2019/01/10 14:31:08"
206921;940000899796;"2019/01/10 14:14:26"
207216;925006081853;"2019/01/10 14:22:20"
207615;846722304;"2019/01/10 14:31:12"
207778;830431714;"2019/01/10 14:34:39"
206533;853261857;"2019/01/10 14:04:46"
206591;862597291;"2019/01/10 14:06:15"
206933;919003236925;"2019/01/10 14:14:49"
207191;840861942;"2019/01/10 14:21:44"
207340;910003786423;"2019/01/10 14:25:23"
208063;831510722;"2019/01/10 14:41:22"
208425;846248029;"2019/01/10 14:49:53"
206382;863664710;"2019/01/10 14:00:28"
206589;912001966866;"2019/01/10 14:06:13"
207939;925003300181;"2019/01/10 14:38:31"
207758;927000015564;"2019/01/10 14:34:04"
208053;849493887;"2019/01/10 14:41:12"
207762;852253442;"2019/01/10 14:34:06"
207351;817094048;"2019/01/10 14:25:39"
207580;830428603;"2019/01/10 14:30:28"
207908;911012870810;"2019/01/10 14:37:45"
208214;925004782668;"2019/01/10 14:45:12"
208530;919004069721;"2019/01/10 14:52:17"
206526;861233138;"2019/01/10 14:04:40"
207075;850011628;"2019/01/10 14:18:35"
207243;834209231;"2019/01/10 14:23:11"
207418;914000865933;"2019/01/10 14:26:58"
208659;860428408;"2019/01/10 14:55:03"
208122;827500919;"2019/01/10 14:42:57"
208736;919002890383;"2019/01/10 14:56:38"
206391;817393135;"2019/01/10 14:00:46"
206493;809203185;"2019/01/10 14:03:24"
206719;914002308502;"2019/01/10 14:09:37"
207741;823876602;"2019/01/10 14:33:50"
208123;926000686614;"2019/01/10 14:42:57"
208410;812104677;"2019/01/10 14:49:33"
206741;856600416;"2019/01/10 14:09:59"
207630;854964939;"2019/01/10 14:31:39"
208556;846248029;"2019/01/10 14:52:56"
210853;859473530;"2019/01/10 15:44:28"
211141;911013273121;"2019/01/10 15:51:40"
209948;836666594;"2019/01/10 15:24:16"
210508;856893615;"2019/01/10 15:37:19"
208965;840351845;"2019/01/10 15:01:36"
209829;921000410990;"2019/01/10 15:21:34"
209398;845676295;"2019/01/10 15:11:57"
209753;864004718;"2019/01/10 15:20:13"
209988;841690399;"2019/01/10 15:25:09"
210701;846597532;"2019/01/10 15:41:08"
212458;864698154;"2019/01/10 16:23:03"
213626;801620907;"2019/01/10 16:51:52"
211962;911014626673;"2019/01/10 16:11:15"
213323;911001093903;"2019/01/10 16:44:33"
212475;820550028;"2019/01/10 16:23:36"
212930;847430683;"2019/01/10 16:35:07"
213240;912007266774;"2019/01/10 16:42:49"
213812;841426265;"2019/01/10 16:56:27"
212330;927001013154;"2019/01/10 16:20:08"
212149;858571276;"2019/01/10 16:15:45"
213554;910043078005;"2019/01/10 16:50:11"
212582;862768330;"2019/01/10 16:26:29"
212849;932005404722;"2019/01/10 16:33:20"
213150;912000385811;"2019/01/10 16:40:51"
213628;926004730921;"2019/01/10 16:52:02"
213102;807919394;"2019/01/10 16:39:40"
216421;841314057;"2019/01/10 17:59:58"
215435;832378988;"2019/01/10 17:35:15"
216133;852731728;"2019/01/10 17:51:53"
214553;925000890325;"2019/01/10 17:14:26"
215061;859695421;"2019/01/10 17:26:43"
215711;910019981455;"2019/01/10 17:41:40"
215856;914004685493;"2019/01/10 17:45:01"
215933;910032898140;"2019/01/10 17:46:32"
214080;926002858427;"2019/01/10 17:03:14"
214205;910002921609;"2019/01/10 17:06:03"
215310;911005008048;"2019/01/10 17:32:24"
215828;859619512;"2019/01/10 17:44:26"
215915;846991727;"2019/01/10 17:46:14"
216354;925003818596;"2019/01/10 17:57:37"
213997;932001948664;"2019/01/10 17:00:44"
214114;921002312095;"2019/01/10 17:04:07"
215971;910018135384;"2019/01/10 17:47:28"
214717;815093984;"2019/01/10 17:18:08"
215864;826376857;"2019/01/10 17:45:12"
214989;832766968;"2019/01/10 17:24:47"
215746;853707461;"2019/01/10 17:42:22"
215520;910024640930;"2019/01/10 17:37:07"
214344;845494079;"2019/01/10 17:09:22"
214655;925000890325;"2019/01/10 17:16:46"
214737;932001311442;"2019/01/10 17:18:45"
214873;940004658859;"2019/01/10 17:21:59"
215771;911002289898;"2019/01/10 17:43:04"
214155;911014811812;"2019/01/10 17:04:56"
214203;838409845;"2019/01/10 17:05:56"
215106;862881174;"2019/01/10 17:27:39"
214201;863754602;"2019/01/10 17:05:56"
214988;942000045701;"2019/01/10 17:24:47"
215715;826376857;"2019/01/10 17:41:47"
216939;859634784;"2019/01/10 18:15:04"
216600;926004169856;"2019/01/10 18:05:32"
216648;802479095;"2019/01/10 18:06:50"
217253;848866745;"2019/01/10 18:25:06"
217140;844036285;"2019/01/10 18:20:59"
217895;825964257;"2019/01/10 18:46:34"
216601;910038295739;"2019/01/10 18:05:33"
217248;910016051682;"2019/01/10 18:24:56"
216540;942002843962;"2019/01/10 18:03:47"
216722;852301076;"2019/01/10 18:09:09"
217148;801416462;"2019/01/10 18:21:10"
217180;864018619;"2019/01/10 18:22:30"
217875;910015969595;"2019/01/10 18:45:45"
218107;848953568;"2019/01/10 18:53:48"
218130;862867876;"2019/01/10 18:54:30"
219148;807770524;"2019/01/10 19:40:49"
219321;801154113;"2019/01/10 19:50:17"
219179;911006718009;"2019/01/10 19:42:11"
219343;861207116;"2019/01/10 19:52:14"
219515;857061600;"2019/01/11 08:05:44"
219668;924000638834;"2019/01/11 08:16:15"
220057;925001275773;"2019/01/11 08:37:03"
220283;864165709;"2019/01/11 08:47:02"
220286;919001377184;"2019/01/11 08:47:15"
220365;863687851;"2019/01/11 08:50:23"
220622;942001412835;"2019/01/11 08:59:43"
220054;810927129;"2019/01/11 08:37:02"
222094;911013293723;"2019/01/11 09:34:37"
222230;862956562;"2019/01/11 09:37:39"
220686;862723418;"2019/01/11 09:01:38"
221088;854049145;"2019/01/11 09:12:41"
221501;856477328;"2019/01/11 09:22:40"
221944;910051594786;"2019/01/11 09:31:55"
222751;911005809486;"2019/01/11 09:48:04"
223028;845057785;"2019/01/11 09:53:30"
222071;848001483;"2019/01/11 09:34:18"
222631;911011047774;"2019/01/11 09:45:41"
223234;849510615;"2019/01/11 09:57:30"
220660;925000120525;"2019/01/11 09:00:51"
221281;912004829251;"2019/01/11 09:17:54"
221673;813101193;"2019/01/11 09:26:31"
223146;820047017;"2019/01/11 09:55:53"
220854;925005105497;"2019/01/11 09:05:43"
223204;932005004035;"2019/01/11 09:56:57"
220978;862723418;"2019/01/11 09:09:26"
220966;857845374;"2019/01/11 09:09:09"
221049;910011535232;"2019/01/11 09:11:38"
221287;852518984;"2019/01/11 09:17:58"
221450;860173491;"2019/01/11 09:21:34"
222086;910026171017;"2019/01/11 09:34:30"
222583;848403747;"2019/01/11 09:44:49"
221853;939000037381;"2019/01/11 09:30:10"
222439;925002571451;"2019/01/11 09:42:04"
223649;932003073651;"2019/01/11 10:05:15"
224444;849824305;"2019/01/11 10:20:33"
224944;911011054846;"2019/01/11 10:30:54"
223370;912002771018;"2019/01/11 10:00:09"
224376;911006264681;"2019/01/11 10:19:16"
225627;846149870;"2019/01/11 10:44:24"
225803;926001055041;"2019/01/11 10:47:46"
223767;811553767;"2019/01/11 10:07:45"
225854;853350676;"2019/01/11 10:48:39"
226157;924002653427;"2019/01/11 10:54:35"
223770;911001641990;"2019/01/11 10:07:46"
224209;818402067;"2019/01/11 10:16:17"
225241;911011131180;"2019/01/11 10:36:47"
225307;848337184;"2019/01/11 10:38:09"
225673;912005150533;"2019/01/11 10:45:18"
223579;911005809486;"2019/01/11 10:03:47"
225685;843357955;"2019/01/11 10:45:34"
226233;862790144;"2019/01/11 10:55:55"
225772;847297884;"2019/01/11 10:47:15"
226172;850649948;"2019/01/11 10:54:48"
227066;932002867319;"2019/01/11 11:12:26"
227266;921004714520;"2019/01/11 11:16:15"
227720;847863602;"2019/01/11 11:25:20"
227926;863778635;"2019/01/11 11:29:11"
228980;855543674;"2019/01/11 11:49:30"
229377;932002872855;"2019/01/11 11:57:13"
226541;911008831008;"2019/01/11 11:01:36"
226733;830364105;"2019/01/11 11:05:42"
226855;828138933;"2019/01/11 11:08:47"
227024;925001481249;"2019/01/11 11:11:44"
228962;911000759421;"2019/01/11 11:49:09"
229348;803682731;"2019/01/11 11:56:41"
227129;825238686;"2019/01/11 11:13:33"
227328;926003222128;"2019/01/11 11:17:16"
228816;837791078;"2019/01/11 11:46:06"
228972;910007735954;"2019/01/11 11:49:21"
229476;910014993885;"2019/01/11 11:59:10"
227165;841476807;"2019/01/11 11:14:25"
229403;856596903;"2019/01/11 11:57:43"
228267;925006002602;"2019/01/11 11:35:25"
229213;842375420;"2019/01/11 11:54:04"
226975;863131447;"2019/01/11 11:10:57"
227111;841023120;"2019/01/11 11:13:18"
228575;818536856;"2019/01/11 11:41:23"
228844;911002418760;"2019/01/11 11:46:38"
231691;925006967192;"2019/01/11 12:48:09"
231761;943016114978;"2019/01/11 12:49:49"
229925;927001052582;"2019/01/11 12:08:36"
231051;815163928;"2019/01/11 12:33:04"
230034;820767150;"2019/01/11 12:10:48"
230394;910029015260;"2019/01/11 12:18:56"
230436;847143484;"2019/01/11 12:19:52"
231432;914005518073;"2019/01/11 12:41:47"
229620;859742819;"2019/01/11 12:02:18"
229821;863920005;"2019/01/11 12:06:21"
230096;845285816;"2019/01/11 12:12:08"
230631;926004936593;"2019/01/11 12:23:40"
230566;910029015260;"2019/01/11 12:22:33"
231919;863544904;"2019/01/11 12:53:35"
229587;853342483;"2019/01/11 12:01:38"
229988;850053547;"2019/01/11 12:09:55"
230829;942001507642;"2019/01/11 12:28:11"
230961;836809251;"2019/01/11 12:30:54"
231468;848540985;"2019/01/11 12:42:31"
232602;853352284;"2019/01/11 13:13:11"
234288;943018398678;"2019/01/11 13:59:18"
232557;920000183227;"2019/01/11 13:11:41"
234155;805146685;"2019/01/11 13:55:43"
232390;838061182;"2019/01/11 13:06:03"
232487;851113159;"2019/01/11 13:09:27"
232568;849403431;"2019/01/11 13:12:12"
233944;821301660;"2019/01/11 13:49:58"
232473;910040624520;"2019/01/11 13:08:59"
232552;942000348394;"2019/01/11 13:11:36"
232826;914003300904;"2019/01/11 13:19:03"
233599;809982473;"2019/01/11 13:40:47"
232335;914005559366;"2019/01/11 13:04:12"
232435;911005394356;"2019/01/11 13:07:43"
232886;862457413;"2019/01/11 13:20:41"
233435;848036794;"2019/01/11 13:36:38"
233595;865116453;"2019/01/11 13:40:44"
233233;853707479;"2019/01/11 13:30:49"
233720;925006077273;"2019/01/11 13:44:15"
233116;925005176753;"2019/01/11 13:27:31"
233704;912007329101;"2019/01/11 13:43:48"
233979;802798165;"2019/01/11 13:51:21"
235387;859932543;"2019/01/11 14:29:15"
235960;912006888503;"2019/01/11 14:42:02"
236441;837465137;"2019/01/11 14:53:32"
236642;911012900393;"2019/01/11 14:58:33"
235333;914001900838;"2019/01/11 14:28:14"
235597;826757189;"2019/01/11 14:33:45"
235606;851339994;"2019/01/11 14:33:57"
235751;930001042249;"2019/01/11 14:37:00"
234765;940002391537;"2019/01/11 14:12:57"
236096;926004714750;"2019/01/11 14:45:58"
235303;813588183;"2019/01/11 14:27:06"
235747;910001430206;"2019/01/11 14:36:52"
236398;816038806;"2019/01/11 14:52:45"
236689;858136385;"2019/01/11 14:59:34"
234920;860602432;"2019/01/11 14:17:05"
235262;925002396990;"2019/01/11 14:26:15"
234459;859840340;"2019/01/11 14:04:15"
234567;802006916;"2019/01/11 14:07:38"
235286;926005819616;"2019/01/11 14:26:44"
236610;910013947643;"2019/01/11 14:57:54"
235180;932002117012;"2019/01/11 14:23:47"
235349;910001832435;"2019/01/11 14:28:37"
236380;910010500662;"2019/01/11 14:52:24"
236635;925005610074;"2019/01/11 14:58:26"
237198;843833195;"2019/01/11 15:11:55"
238081;911006197428;"2019/01/11 15:34:24"
238416;831089792;"2019/01/11 15:42:49"
238576;919004873544;"2019/01/11 15:46:57"
238896;807327770;"2019/01/11 15:54:45"
238686;822039673;"2019/01/11 15:49:58"
238903;911006321762;"2019/01/11 15:54:57"
236805;902620093259;"2019/01/11 15:02:09"
236892;910007338916;"2019/01/11 15:04:34"
238923;911001032034;"2019/01/11 15:55:22"
237856;911008248211;"2019/01/11 15:28:30"
238878;932003101411;"2019/01/11 15:54:19"
238381;914000716268;"2019/01/11 15:41:46"
238684;844896514;"2019/01/11 15:49:57"
236729;843833195;"2019/01/11 15:00:21"
236911;910037695582;"2019/01/11 15:04:59"
237034;910002922136;"2019/01/11 15:07:59"
238049;921003754055;"2019/01/11 15:33:24"
237563;911002500229;"2019/01/11 15:21:16"
238689;863559969;"2019/01/11 15:50:02"
236908;910013947643;"2019/01/11 15:04:49"
237902;925006900391;"2019/01/11 15:29:51"
238248;803119098;"2019/01/11 15:38:35"
236758;863545604;"2019/01/11 15:01:09"
237019;927000088918;"2019/01/11 15:07:41"
238833;910030530257;"2019/01/11 15:53:10"
237200;863964367;"2019/01/11 15:12:01"
237522;910028726420;"2019/01/11 15:20:19"
237973;919004828431;"2019/01/11 15:31:46"
238765;911009476555;"2019/01/11 15:51:54"
239946;823270897;"2019/01/11 16:21:17"
241472;802010099;"2019/01/11 16:59:18"
239641;910016667594;"2019/01/11 16:12:59"
239841;925002915849;"2019/01/11 16:18:41"
240020;912006253195;"2019/01/11 16:23:26"
240656;925004347181;"2019/01/11 16:38:52"
240953;831033089;"2019/01/11 16:45:51"
239326;842494577;"2019/01/11 16:05:05"
240507;816056030;"2019/01/11 16:35:20"
240669;857481410;"2019/01/11 16:39:12"
239386;863032348;"2019/01/11 16:06:48"
240988;919004896024;"2019/01/11 16:46:42"
239483;911012214498;"2019/01/11 16:09:19"
239546;863183356;"2019/01/11 16:10:52"
240141;828970962;"2019/01/11 16:26:49"
240373;942001853954;"2019/01/11 16:31:49"
240762;861900694;"2019/01/11 16:41:29"
241137;848439584;"2019/01/11 16:50:35"
241341;835815598;"2019/01/11 16:56:08"
239319;864619838;"2019/01/11 16:04:57"
239684;942002953027;"2019/01/11 16:14:13"
240874;864840434;"2019/01/11 16:44:06"
241114;863790598;"2019/01/11 16:50:05"
240130;828104380;"2019/01/11 16:26:28"
240884;912000274262;"2019/01/11 16:44:22"
241024;845453620;"2019/01/11 16:47:41"
239291;860978477;"2019/01/11 16:04:16"
239550;927002269748;"2019/01/11 16:10:59"
240035;859283764;"2019/01/11 16:23:49"
240865;910029083698;"2019/01/11 16:43:51"
239822;912006253195;"2019/01/11 16:18:06"
239885;911008902528;"2019/01/11 16:19:46"
241240;924001481960;"2019/01/11 16:53:13"
241469;821223153;"2019/01/11 16:59:07"
242505;910035217249;"2019/01/11 17:25:15"
242562;841578289;"2019/01/11 17:26:49"
242989;848595500;"2019/01/11 17:38:17"
241878;932004518092;"2019/01/11 17:09:15"
242416;926004628018;"2019/01/11 17:22:57"
241690;849935846;"2019/01/11 17:04:48"
242128;851512897;"2019/01/11 17:15:45"
242693;850849894;"2019/01/11 17:30:13"
243573;914005523537;"2019/01/11 17:53:28"
241867;911009007509;"2019/01/11 17:09:00"
242133;910031993439;"2019/01/11 17:15:58"
241761;825405848;"2019/01/11 17:06:38"
242232;837494350;"2019/01/11 17:18:36"
242289;835815598;"2019/01/11 17:19:57"
242342;910035167725;"2019/01/11 17:21:14"
242486;840645881;"2019/01/11 17:24:36"
242650;859479024;"2019/01/11 17:28:54"
243037;848595500;"2019/01/11 17:39:36"
242061;838749109;"2019/01/11 17:14:05"
242597;829448646;"2019/01/11 17:27:43"
242961;859595258;"2019/01/11 17:37:27"
244272;911000312759;"2019/01/11 18:16:12"
244686;846294247;"2019/01/11 18:30:13"
243892;944000306042;"2019/01/11 18:03:10"
243947;932006510808;"2019/01/11 18:04:55"
244312;861009371;"2019/01/11 18:17:19"
244690;812216679;"2019/01/11 18:30:20"
245143;839768454;"2019/01/11 18:46:48"
245195;808415343;"2019/01/11 18:48:57"
246223;802571729;"2019/01/11 19:41:56"
246372;926005721663;"2019/01/11 19:51:38"
246417;851362954;"2019/01/11 19:56:11"
245881;911004957062;"2019/01/11 19:19:48"
246142;912005979667;"2019/01/11 19:36:56"
246248;865139166;"2019/01/11 19:43:50"
246335;861774065;"2019/01/11 19:49:53"
246410;847445707;"2019/01/11 19:55:20"
245709;857622948;"2019/01/11 19:10:48"
245777;862181302;"2019/01/11 19:14:59"
246828;926002989750;"2019/01/12 08:40:10"
247209;829679596;"2019/01/12 09:05:39"
247497;857917892;"2019/01/12 09:19:56"
247919;863427308;"2019/01/12 09:34:46"
248060;911008791905;"2019/01/12 09:40:31"
248162;932002612335;"2019/01/12 09:43:48"
248234;921002541974;"2019/01/12 09:46:42"
248449;926002315733;"2019/01/12 09:54:10"
248544;803484294;"2019/01/12 09:57:23"
247241;816126908;"2019/01/12 09:07:16"
247555;803190263;"2019/01/12 09:22:23"
247600;921001044855;"2019/01/12 09:24:21"
247940;862149309;"2019/01/12 09:35:44"
247214;847968682;"2019/01/12 09:05:46"
247140;833755663;"2019/01/12 09:02:19"
247323;861653855;"2019/01/12 09:11:33"
247517;851388520;"2019/01/12 09:20:37"
248061;910038014643;"2019/01/12 09:40:32"
248304;859458440;"2019/01/12 09:48:58"
247287;812705895;"2019/01/12 09:09:23"
247496;843734559;"2019/01/12 09:19:52"
247861;910043230317;"2019/01/12 09:33:08"
248442;911004837553;"2019/01/12 09:53:50"
248512;824386627;"2019/01/12 09:56:17"
247268;847968682;"2019/01/12 09:08:32"
247351;910016247108;"2019/01/12 09:12:43"
247643;943015630628;"2019/01/12 09:25:50"
247774;911002536983;"2019/01/12 09:30:29"
248357;926005013160;"2019/01/12 09:50:46"
247331;804561629;"2019/01/12 09:11:50"
248362;861437283;"2019/01/12 09:51:03"
248487;849541305;"2019/01/12 09:55:34"
248927;925003831805;"2019/01/12 10:09:42"
250279;927001886799;"2019/01/12 10:49:57"
250469;925004152326;"2019/01/12 10:56:27"
248832;924002200195;"2019/01/12 10:06:27"
249696;809500564;"2019/01/12 10:33:00"
250286;911000254068;"2019/01/12 10:50:08"
250167;856765821;"2019/01/12 10:46:55"
250471;810501007;"2019/01/12 10:56:30"
248836;834934515;"2019/01/12 10:06:37"
249118;912003428493;"2019/01/12 10:14:36"
249266;835579418;"2019/01/12 10:19:46"
249387;841217094;"2019/01/12 10:23:12"
250224;859823114;"2019/01/12 10:48:31"
250551;910035151208;"2019/01/12 10:58:58"
250985;910039995493;"2019/01/12 11:11:16"
251034;838166627;"2019/01/12 11:13:09"
251148;827934522;"2019/01/12 11:16:44"
251311;927001084395;"2019/01/12 11:21:38"
251428;803777515;"2019/01/12 11:25:32"
251525;860326503;"2019/01/12 11:28:17"
251714;858264401;"2019/01/12 11:33:52"
252268;927000174734;"2019/01/12 11:52:20"
250654;802955294;"2019/01/12 11:01:38"
250849;920003281077;"2019/01/12 11:07:27"
251231;862683158;"2019/01/12 11:19:20"
251408;847601564;"2019/01/12 11:24:46"
251647;860999705;"2019/01/12 11:32:00"
250788;925007012527;"2019/01/12 11:05:40"
250879;865183032;"2019/01/12 11:08:11"
251718;850693748;"2019/01/12 11:33:57"
250789;851726562;"2019/01/12 11:05:40"
250966;853067049;"2019/01/12 11:10:52"
251366;802790139;"2019/01/12 11:23:35"
251587;910011415015;"2019/01/12 11:30:07"
251640;863321964;"2019/01/12 11:31:51"
251711;910019615996;"2019/01/12 11:33:45"
251910;861052249;"2019/01/12 11:40:34"
250806;838512085;"2019/01/12 11:06:14"
250928;927001181084;"2019/01/12 11:09:48"
251092;860082825;"2019/01/12 11:14:51"
251189;924001465484;"2019/01/12 11:18:00"
251255;932003566514;"2019/01/12 11:20:12"
251417;911004566574;"2019/01/12 11:25:15"
251405;863856902;"2019/01/12 11:24:45"
251530;826896631;"2019/01/12 11:28:23"
252574;825958408;"2019/01/12 12:02:42"
253152;926005918590;"2019/01/12 12:24:01"
252548;864325071;"2019/01/12 12:02:01"
252955;813142163;"2019/01/12 12:16:03"
253429;854314036;"2019/01/12 12:35:42"
253551;911008586040;"2019/01/12 12:41:25"
253880;847128980;"2019/01/12 12:55:05"
253949;825836075;"2019/01/12 12:59:06"
252572;845323542;"2019/01/12 12:02:32"
253209;839551827;"2019/01/12 12:26:08"
253403;836820290;"2019/01/12 12:34:46"
253572;818217382;"2019/01/12 12:41:58"
